id,question,A,B,C,D,E,answer,category,macro category
3165,Gli stati emotivi e passionali: ,non escludono né diminuiscono l'imputabilità,diminuiscono ma non escludono l'imputabilità,escludono sempre l'imputabilità,possono determinare il ricovero in un OPG (Ospedale Psichiatrico Giudiziario),tutte le risposte indicate sono vere,A,Area Preclinica 2017,prevenzione e deontologia medica
3169,Quali tra queste sono professioni sanitarie:,medico chirurgo ed infermiere professionale,"medico chirurgo, odontoiatra, odontotecnico ed igienista dentale",medico chirurgo e farmacista,"medico chirurgo, odontoiatra, farmacista, veterinario",tutte le risposte indicate,E,Area Preclinica 2017,prevenzione e deontologia medica
3171,I certificati medici e i certificati sanitari: ,sono esclusi dall'autocertificazione solo se trattasi di Medico di Medicina generale,sono esclusi dall'autocertificazione solo in caso di urgenza,sono esclusi dall'autocertificazione solo se trattasi di Medico legale,sono esclusi dall'autocertificazione,non sono esclusi dall'autocertificazione,D,Area Preclinica 2017,prevenzione e deontologia medica
3175,L'eroina,è meno analgesica della morfina,può essere assunta solo endovena,dà solo dipendenza psicologica,ha una dose letale identica per ciascun individuo,nessuna delle risposte indicate è vera.,E,Area Preclinica 2017,prevenzione e deontologia medica
3177,"Avendo assistito un piccolo bambino in un caso fortemente sospetto (sulla base di riscontri obiettivi e di informazioni raccolte presso il servizio sociale) di maltrattamenti, il medico libero professionista deve procedere a segnalazione all'autorità giudiziaria? ","Sì, perché il referto è dovuto trattandosi di un delitto perseguibile d'ufficio","No, perché il referto è dovuto trattandosi di un delitto perseguibile d'ufficio","No, perché il referto non è dovuto in caso di semplice sospetto del delitto","No, perché il referto non è dovuto non trattandosi di un delitto perseguibile d'ufficio","Si, se i genitori acconsentono",A,Area Preclinica 2017,prevenzione e deontologia medica
3181,La rimozione di un fattore di rischio ambientale puo' essere:,prevenzione primaria,prevenzione secondaria,prevenzione terziaria,riabilitazione,nessuna delle risposte indicate,A,Area Preclinica 2017,prevenzione e deontologia medica
3183,Gli elementi soggettivi del reato sono costituiti da: ,la colpa e il dolo,il dolo e la preterintenzione,"il dolo, la colpa ed il rapporto di casualita' materiale","il dolo, la colpa e la preterintenzione","l'azione, l'evento e il rapporto di casualita' materiale",D,Area Preclinica 2017,prevenzione e deontologia medica
3187,Il termine SARS significa:,Subacute  American Respiratory Syndrome,Severe American Respiratory Syndrome,Severe Asiatic Respiratory Syndrome,Subacute Asiatic Respiratory Syndrome,Severe Acute Respiratory Syndrome,E,Area Preclinica 2017,prevenzione e deontologia medica
3189,"L'attuale legge sulla Sanita' (229/99), prevede che l'Accreditamento per erogare prestazioni nell'ambito e per conto del SSN, venga rilasciato da: ",Stato,Comune,Regione,ASL,Ente privato di certificazione,C,Area Preclinica 2017,prevenzione e deontologia medica
3193,Il raffreddamento corporeo fa parte dei fenomeni:,abiotici consecutivi,abiotici immediati,abiotici trasformativi,trasformativi,trasformativi speciali,A,Area Preclinica 2017,prevenzione e deontologia medica
3195,Quale categoria di medici ha l'obbligo di prestare la propria opera in qualita' di ausiliario di polizia giudiziaria? ,solo i medici di medicina generale,solo gli specialisti in medicina legale,solo i medici di direzione sanitaria,solo i pubblici ufficiali,tutti i medici,E,Area Preclinica 2017,prevenzione e deontologia medica
3199,"Il paziente affetto da malaria da ""falciparum"" può costituire un serbatoio di infezione per le zanzare per non più di:",1 anno,2 anni,5 anni,10 anni,15 anni,A,Area Preclinica 2017,prevenzione e deontologia medica
3201,Durante una campagna informativa è stato suggerito a tutte le donne all'inizio della gravidanza di sottoporsi al test per l'HIV. Qual è il più importante motivo per l'identificazione precoce delle donne gravide HIV+ ? ,Programmare la nascita con taglio cesareo per ridurre il rischio di trasmissione connatale dell'infezione,Disincentivare l'allattamento al seno per ridurre il rischio di trasmissione al neonato,Consigliare alla donna gravida la terapia antiretrovirale per ridurre il rischio di trasmissione connatale dell'infezione,Identificare precocemente i neonati HIV+ al fine di allungarne la sopravvivenza,Suggerire l'aborto terapeutico,C,Area Preclinica 2017,prevenzione e deontologia medica
3204,A chi verra' offerto gratuitamente il vaccino HPV contro il Papillomavirus umano secondo le direttive nazionali 2007?,Le nuove nate,Le dodicenni,Le venticinquenni,Tutte le donne che ne faranno richiesta,La scelta e' ancora in discussione,B,Area Preclinica 2017,prevenzione e deontologia medica
3207,La prevenzione primaria ha l'obiettivo di: ,impedire l'insorgenza di una specifica malattia in persone sane,evitare che emergano e si stabilizzino abitudini di vita che contribuiscono ad elevare il rischio di malattia,"scoprire casi di malattia prima che questi si manifestino clinicamente per interrompere, rallentare o migliorare il decorso della malattia",prevenire le complicanze di una malattia già manifesta clinicamente e facilitare il reinserimento sociale del soggetto,Evitare l'insorgenza di neoplasie maligne in età pediatrica,A,Area Preclinica 2017,prevenzione e deontologia medica
3209,"La morte di un bambino con meno di 28 giorni è definita come tasso, per 1000 nati vivi, di mortalità :",fetale,perinatale,neonatale,post neonatale,infantile,C,Area Preclinica 2017,prevenzione e deontologia medica
3213,Lo sviluppo sostenibile è definito come: ,Giudizio sulla compatibilità di un progetto con l'ambiente fisico e antropico,Sviluppo che non supera e non compromette le capacità di carico dell'ambiente di reagire alla pressione dell'uomo,Parere di legittimità di un progetto con le normative nazionali in materia ambientale,Parere di legittimità di un progetto con le normative regionali in materia ambientale,Parere di compatibilità di un progetto edilizio con i regolamenti locali di igiene,B,Area Preclinica 2017,prevenzione e deontologia medica
3215,In Italia la ricerca degli anticorpi anti-HIV nel sangue dei donatori si effettua obbligatoriamente a partire dal:,1980,1982,1985,1988,1989,C,Area Preclinica 2017,prevenzione e deontologia medica
3219,Quale tra i seguenti servizi è il più idoneo per erogare un intervento socio-riabilitativo per un soggetto alcolista: ,Ospedale,Assistenza Domiciliare Integrata (ADI),Servizio per le Tossicodipendenze (SERT),Residenza Sanitaria Assistenziale (RSA),Istituto di Ricovero e Cura a Carattere Scientifico (IRCCS),C,Area Preclinica 2017,prevenzione e deontologia medica
3221,Quali tra le seguenti caratteristiche individuali non è considerato tra i fattori di rischio delle cardiopatie ischemiche:,Alto livello di colesterolo totale,Fumo di sigaretta,Ipertensione arteriosa,Alto livello di lipoproteine LDL,Assunzione di modiche quantità di alcol,E,Area Preclinica 2017,prevenzione e deontologia medica
3225,Gli screening di massa vengono organizzati per malattie con quali caratteristiche? ,Malattie per le quali esistono efficaci misure di prevenzione primaria,"Malattie che sono facilmente diagnosticate, anche se non ci sono trattamenti disponibili",Malattie con un esito che può essere migliorato da un intervento medico precoce,Malattie infettive a rapida guarigione,Nessuna delle risposte indicata è corretta,C,Area Preclinica 2017,prevenzione e deontologia medica
3227,Cosa deve fare un medico che accerta un caso di meningite da Neisseria meningitidis? Tutte le seguenti azioni sono corrette ECCETTO:,segnalare rapidamente il caso (sistema di notifica obbligatoria) anche sospetto e poi confermarlo con diagnosi di laboratorio,isolare il malato fino a 24h dopo l'inizio di un appropriato trattamento chemioterapico,effettuare la disinfezione dei secreti naso-faringei e del materiale che viene a contatto con questi secreti,"con il supporto del medico igienista di Sanita' pubblica, effettuare un'inchiesta epidemiologica per valutare le fonti di contagio ed individuare i contatti",isolare per tutto il periodo d'incubazione della malattia i conviventi ed i contatti stretti del malato,E,Area Preclinica 2017,prevenzione e deontologia medica
3284,Attraverso quale via si trasmettono rabbia e psittacosi  ? ,Oro-fecale,Da animali (zoonosi),Via aerea,Da artropodi,Via sessuale,B,Area Preclinica 2017,prevenzione e deontologia medica
3290,"Poiché gli eterosessuali con molti partners sessuali e gli omosessuali sono considerati gruppi ad alto rischio per questa malattia, quale tra le seguenti è spesso considerata una malattia a trasmissione sessuale : ",Epatite A,Epatite B,Epatite C,Epatite D,Epatite E,B,Area Preclinica 2017,prevenzione e deontologia medica
3292,"In Italia le prime due cause di morte sono: (1) malattie dell'apparato cardiovascolare; (2) malattie dell'apparato respiratorio; (3) malattie infettive, parassitarie e AIDS; (4) tumori.","1, 2","1, 3","1, 4","2, 3","2, 4",C,Area Preclinica 2017,prevenzione e deontologia medica
3296,Quale tra queste sostanze (o categorie di sostanze) presenti nell'aria atmosferica ha una azione cancerogena accertata? ,Ossido di carbonio,Anidride carbonica,Idrocarburi policiclici aromatici,Biossido di azoto,Ozono,C,Area Preclinica 2017,prevenzione e deontologia medica
3298,I derivati del dicumarolo agiscono come:,Inibitori della colinesterasi,Neurotossici,Anticoagulanti,Denaturanti le proteine protoplasmatiche,Inattivanti gli enzimi preposti alla respirazione,C,Area Preclinica 2017,prevenzione e deontologia medica
3302,L'azione disinfettante dei derivati del cloro è inibita da: ,Presenza di sostanze organiche,Elevata temperatura,Elevata umidità,Scarsità di ossigeno,Presenza di sali metallici,A,Area Preclinica 2017,prevenzione e deontologia medica
3304,Quale di queste affermazioni sui vaccini e' esatta?,Non si possono somministrare nella stessa seduta vaccini diversi tranne quelli combinati in una unica preparazione,Per i vaccini costituiti da anatossine e' sufficiente un'unica inoculazione,I vaccini uccisi hanno una efficacia protettiva maggiore di quelli vivi purche' venga rispettata l'integrita' genica dei virus o batteri in essi contenuti,Per la preparazione del vaccino anti-epatite virale B e' utilizzata la tecnica del DNA ricombinante,L'unico vaccino a germe vivente ancora in uso e' l'antitubercolare,D,Area Preclinica 2017,prevenzione e deontologia medica
3308,Se si verifica un caso di meningite cerebrospinale epidemica in una scuola è necessario effettuare: ,Vaccinazione di tutti i compagni di classe del malato,Ricerca dei portatori,Trattamento di chemioprofilassi ai compagni di classe,Trattamento di chemioprofilassi a tutti gli alunni della scuola,Chiusura della scuola,C,Area Preclinica 2017,prevenzione e deontologia medica
3310,Non è un inquinante atmosferico irritante per le vie respiratorie:,O3,NO2,SO2,CO,H2SO4,D,Area Preclinica 2017,prevenzione e deontologia medica
3314,L'uso più idoneo del latte di calce consiste: ,Nella disinfezione dell'acqua,Nella disinfezione di materiale fecale e pozzi neri,Nella disinfezione di ambienti ospedalieri,Nella disinfezione di ferri chirurgici,Nella disinfestazione di ambienti,B,Area Preclinica 2017,prevenzione e deontologia medica
3316,Quale dei seguenti agenti immunobiologici è utilizzato per prevenire l'influenza :,vaccino batterico ucciso o inattivato,vaccino virale ucciso o inattivato,vaccino virale vivente attenuato,anatossina,vaccino batterico vivente attenuato,B,Area Preclinica 2017,prevenzione e deontologia medica
3320,L'acido cianidrico si impiega per la: ,Disinfezione della biancheria,Disinfestazione di ambienti,Bonifica di pozzi neri,Sterilizzazione dei ferri chirurgici,Disinfezione delle mani e dei pavimenti,B,Area Preclinica 2017,prevenzione e deontologia medica
3322,Tra le principali fonti dei dati sanitari possono essere considerate,Le schede di nascita,Le schede di morte,Le schede di dimissione ospedaliera,I registri di patologia,Tutte le risposte indicate sono corrette,E,Area Preclinica 2017,prevenzione e deontologia medica
