id,question,A,B,C,D,E,answer,category,macro category
3214,qual e' la principale via di eliminazione nell'organismo dei mezzi di contrasti organo iodati idrosolubili?,rettale,epatica,polmonare,salivare,renale,E,Area Clinica 2016,radiologia e diagnostica
3215,rx addome in bianco: quali sono i segni patognomonici che confermano un sospetto clinico di occlusione intestinale?,falce d'aria sovra diaframmatica,falce d'aria sottodiaframmatica,livelli idroaerei intestinali,opacita' diffusa addominale,radio trasparenza diffusa addominale,C,Area Clinica 2016,radiologia e diagnostica
3216,"nel caso di trauma muscolare con sospetto di ematoma post-traumatico del polpaccio, quale tecnica di diagnostica per immagini e' la piu' appropriata?",tc smdc,tc con mdc,radiografia convenzionale,xeroradiografia,ecografia,E,Area Clinica 2016,radiologia e diagnostica
3217,nel sospetto di perforazione intestinale qual e' l'indagine strumentale di primo livello da richiedere in urgenza?,ecografia addome,radiografia dell' apparato digerente con bario,clisma opaco con mezzo di contrasto idrosolubile,clisma a doppio contrasto,radiografia dell' addome in bianco,E,Area Clinica 2016,radiologia e diagnostica
3218,una cisti renale semplice all'esame ecografico sara':,anecogena,iperecogena,ipoecogena,isoecogena,mista,A,Area Clinica 2016,radiologia e diagnostica
3219,qual e' l'indagine strumentale piu' indicata nel follow-up dei pazienti con pancreatite acuta?,ercp,colangio-rm,colangiografia,rm addome,ecografia,E,Area Clinica 2016,radiologia e diagnostica
3220,quale delle seguenti indagini e' da considerarsi di elezione nello studio del midollo spinale?,rx del rachide,angiografia,tc del rachide,ecografia,rm,E,Area Clinica 2016,radiologia e diagnostica
3222,paziente adulto (over 50) con episodi di ematuria ed esame ecografico negativo per calcolosi renale. qual e' l'indagine strumentale di secondo livello?,rx apparato urinario,ecografia con mdc,pielo-rm,urografia,uro-tc,E,Area Clinica 2016,radiologia e diagnostica
3223,"nel sospetto clinico di frattura meniscale post-traumatica, quale indagine strumentale e' la piu' indicata?",rx convenzionale,rm convenzionale,ecografia,artro-rm,artro-tc,B,Area Clinica 2016,radiologia e diagnostica
3224,donna con diagnosi mammografica di micro calcificazioni parenchimali. qual e' l'indagine di secondo livello?,galattografia,galatto-rm,biopsia eco-guidata,biopsia stereotassica,ecografia,D,Area Clinica 2016,radiologia e diagnostica
3225,nel sospetto di ittero ostruttivo qual e' l'indagine strumentale di primo approccio?,colangio rm,ercp (colangio-pancreatografia retrograda per endoscopica),tc addome basale,ecografia addome,tc addome con mezzo di contrasto,D,Area Clinica 2016,radiologia e diagnostica
3226,donna di 25 anni con nodulo mammario palpabile all' e.o.. qual e' l'esame strumentale piu' indicato?,galattografia,ecografia,mammografia,rm mammella,ceus (ecografia epatica con mezzo di contrasto),B,Area Clinica 2016,radiologia e diagnostica
3227,quale indagine radiologica e' la piu' appropriata per la valutazione delle complicanze di una pancreatite acuta?,ecografia addome,rx addome,colangio-rm,tc con mdc,tc basale,D,Area Clinica 2016,radiologia e diagnostica
3228,"nel sospetto di lesione neoplastica intestinale in un paziente di 70 anni con sangue occulto nelle feci positivo , quale indagine di secondo livello consente una diagnosi di certezza?",clisma opaco semplice,colonscopia tc,tc addome con mdc,clisma a doppio contrasto,colonsigmoidorettoendoscopia,E,Area Clinica 2016,radiologia e diagnostica
3230,quali delle seguenti sono le fonti energetiche utilizzate in rmn?,infrarossi,campi magnetici e onde radio,radiazioni ionizzanti,onde radio,ultrasuoni,B,Area Clinica 2016,radiologia e diagnostica
3231,"qual e' l'aspetto radiografico tipico del versamento pleurico alla radiografia del torace, in ortostatismo?",opacita' nodulare,area di radio trasparenza apicale,area di radio trasparenza basale,opacita' basale a margine superiore concavo,opacita' basale a margine superiore convesso,D,Area Clinica 2016,radiologia e diagnostica
3232,nella patologia coronarica acuta quale indagine rappresenta il gold standard per la valutazione anatomica delle coronarie?,cardio-tc,ecocardiografia,cardio-rm,coronarografia,ecografia trans-esofagea,D,Area Clinica 2016,radiologia e diagnostica
3233,"nel paziente con colica renale acuta, qual e' l'indagine di primo livello?",pielo-rm,uro-rm,ecografia renale e vie urinarie,uro-tc,urografia,C,Area Clinica 2016,radiologia e diagnostica
3234,nel paziente con arteriopatia obliterante periferica quale indagine strumentale rappresenta il gold-standard per la diagnosi?,angio rm,angio tc,ecocolor-doppler,angiografia,tc basale,D,Area Clinica 2016,radiologia e diagnostica
3235,quale indagine strumentale e' la piu' indicata per la valutazione della funzionalità renale ?,uro- tc,scintigrafia renale sequenziale,uro- rm,pielo-rm,urografia,B,Area Clinica 2016,radiologia e diagnostica
3236,qual e' l'indagine di primo livello nel paziente con trauma cranico?,rx cranio,rm encefalo,tc basale,tc con mdc,rm con mdc,C,Area Clinica 2016,radiologia e diagnostica
3237,nel sospetto di malattia infiammatoria cronica intestinale qual e' l'indagine strumentale che consente di poter effettuare una diagnosi di certezza?,entero-rm,rx apparato digerente,entero-tc,colonsigmoidoscopia,ecografia con mdc orale,D,Area Clinica 2016,radiologia e diagnostica
3238,"nel sospetto clinico di embolia polmonare, qual e' l'esame strumentale che consente una diagnosi di certezza?",rx torace,tc torace smdc,angio-tc torace,ecografia trans-esofagea,ecocardiografia,C,Area Clinica 2016,radiologia e diagnostica
3239,quale dei seguenti test e' un marker precoce di patologia per la diagnosi di artrite reumatoide ?,ccp,fattore reumatoide,fattore reumatoide iga,waaler rose,fibrinogeno,A,Area Clinica 2016,radiologia e diagnostica
3240,quale test di laboratorio si utilizza nel diabete per misurare indirettamente l'insulinemia ?,hb glicata,c peptide,glucagone,glucosio post prandiale,cortisolo,B,Area Clinica 2016,radiologia e diagnostica
3241,quale delle seguenti affermazioni relative al dosaggio di laboratorio della prolattina e' falsa ?,varia in gravidanza,varia con lo stress,aumenta nelle prime ore del mattino,diminuisce nelle prime ore del mattino,varia con l'uso di alcuni farmaci,D,Area Clinica 2016,radiologia e diagnostica
3242,quale delle seguenti apolipoproteine e' associata alle lipoproteine ad alta densita' o hdl ?,apo a,apo b,apo c,apo c1,apo c2,A,Area Clinica 2016,radiologia e diagnostica
3243,nella diagnostica di laboratorio quale dei seguenti non e' un fattore di variabilita' analitica :,metodo di misura,strumento di misura,utente,esecuzione dell'esame,campione,E,Area Clinica 2016,radiologia e diagnostica
3244,quale dei seguenti test di laboratorio non e' piu' attualmente utilizzato per la diagnosi di sifilide ?,vdrl,rpr,tpha,wassermann,fta abs,D,Area Clinica 2016,radiologia e diagnostica
3245,qual è lo spessore ottimale nella tc ad alta frequenza spaziale (hrct) del polmone?,1 - 2 mm.,3 - 4 mm.,1 cm.,"0,1 mm.",5 - 6 mm.,A,Area Clinica 2016,radiologia e diagnostica
3246,la colangio- rm:,richiede l'uso del mezzo di contrasto,non necessita di norma dell'uso del mezzo di contrasto,necessita la cateterizzazione delle vie biliari,presenta rischi di radiazioni x,necessita di anestesia generale,B,Area Clinica 2016,radiologia e diagnostica
3247,l'iter diagnostico radiologico in caso di sospetta perforazione gastrica inizia con:,pasto baritato,rx addome diretto in ortostasi,tc addome,ecografia,rx stomaco con m.d.c.idrosolubile per os,B,Area Clinica 2016,radiologia e diagnostica
3248,quali proprietà deve possedere il radionuclide ideale per uso diagnostico?,"facilmente disponibile, a basso costo, emivita dell'ordine di ore, decadere senza emissioni di particelle ma solo di fotoni",a basso costo e decadere con emissioni di tipo beta positivo e negativo,"a basso costo, facilmente disponibile, e decadere con emissione di particelle ad alta energia",emivita di mesi senza emissione di particelle,"basso costo, emivita dell'ordine di minuti e decadere con emissioni gamma e beta",A,Area Clinica 2016,radiologia e diagnostica
3249,"nel sospetto diagnostico di linfoadenopatie mediastiniche, quale tecnica di diagnostica per immagini vi pare la più idonea a valutare le strutture del mediastino?",ecografia,tc,ecocolor-doppler con m.d.c,radiogramma standard del torace,spect,B,Area Clinica 2016,radiologia e diagnostica
3250,di quali sostanze sono costituiti i cristalli piezolelettrici?,bromuro d'argento,solfato di bario o gadolinio,tungsteno,cristalli naturali di quarzo e ceramiche sintetiche,cristalli di materiale plastico,D,Area Clinica 2016,radiologia e diagnostica
3251,quali tra i seguenti criteri radiologici sono indicativi di malignità di un nodulo solitario del polmone :,"forma e margini irregolari, assenza di calcificazioni","forma e margini regolari, aspetto solido","forma e margini regolari, presenza di calcificazioni","forma e margini regolari, assenza di calcificazioni",presenza di calcificazioni e pattern concentrico,A,Area Clinica 2016,radiologia e diagnostica
3252,la galattografia:,deve essere sempre eseguita in presenza di secrezione sierosa pluriorifiziale,e' richiesta nel preoperatorio per delineare la sede di una lesione e i suoi rapporti con il parenchima circostante,viene eseguita sotto guida rm,deve essere eseguita in presenza di secrezione mono-orifiziale previa esecuzione di striscio,viene eseguita sotto guida us,D,Area Clinica 2016,radiologia e diagnostica
3253,nel sospetto clinico di rottura di aneurisma dell'aorta sottorenale qual è l'indagine di elezione?,rx addome diretto,tc senza e con mdc,rm,angiografia,tc senza mdc,B,Area Clinica 2016,radiologia e diagnostica
3254,il tempo di dimezzamento fisico di un isotopo radioattivo è:,il tempo in cui la radioattività iniziale è ridotta al 50%,il tempo in cui la sorgente radioattiva scompare completamente,il tempo in cui la radioattività si riduce a zero,il tempo entro il quale può essere usato l'isotopo,nessuna delle altre risposte indicate,A,Area Clinica 2016,radiologia e diagnostica
3255,"nello studio del retroperitoneo, la metodica di elezione è:",l'urografia,la tc,l'ecografia,il retropneumoperitoneo,la rm,B,Area Clinica 2016,radiologia e diagnostica
3256,quale dei seguenti tessuti umani è il più resistente alle radiazioni?,il testicolo,la cute,il muscolo striato,l'ovaio,l'epitelio,C,Area Clinica 2016,radiologia e diagnostica
3257,quale tecnica e metodologia d'esame è più sensibile nel carpire i primi segni di torsione testicolare?,urografia,tc,rm,ecografia + ecocolor-doppler,rx diretta addome,D,Area Clinica 2016,radiologia e diagnostica
3258,la radiografia diretta dell'addome:,deve essere eseguita a digiuno,deve precedere la tc addominale,e' indicata nel sospetto di occlusione intestinale,richiede un mezzo di contrasto,"non viene più eseguita, in quanto sostituita dalla tc",C,Area Clinica 2016,radiologia e diagnostica
3259,l'esame elettivo per la ricerca di metastasi ossee nel pz oncologico asintomatico è:,la scintigrafia ossea,rm,tc,la radiologia convenzionale,nessuna delle altre risposte indicate,A,Area Clinica 2016,radiologia e diagnostica
3260,l'esame con rm dell'encefalo è assolutamente controindicato:,nei pz epilettici,nei pz con pregressa craniotomia,nei pz con anemia falciforme,nei portatori di pace-maker cardiaco,nei pz claustrofobici,D,Area Clinica 2016,radiologia e diagnostica
3261,"nel sospetto diagnostico di pneumotorace, qualora il radiogramma del torace risulti equivoco, quale tecnica delle seguenti è la più idonea ai fini diagnostici?",tc,rm,ecografia,scintigrafia,angiografia,A,Area Clinica 2016,radiologia e diagnostica
3262,qual è l'indagine di i istanza nella valutazione delle tendinopatie inserzionali dell'achilleo?,ecografia,rx a raggi molli,rm,tc,xerografia,A,Area Clinica 2016,radiologia e diagnostica
3263,in quale caso è indicata l'esecuzione di una colangiografia percutanea?,colecistite cronica,ittero ostruttivo,colelitiasi,cirrosi biliare,epatocarcinoma,B,Area Clinica 2016,radiologia e diagnostica
3264,l'ecografia transvaginale nello studio della patologia uterina è,una metodica ormai non più eseguita perché scarsamente diagnostica,una metodica valida nello studio dell'utero solo se eseguita con infusione di m.d.c. organo-specifico,"una metodica di elevata accuratezza, anche in ambito di patologia neoplastica dell'utero",una metodica valida solo nello studio della patologia malformativa dell'utero,una metodica di diagnostica per immagini che non esiste,C,Area Clinica 2016,radiologia e diagnostica
3265,l'approccio diagnostico ad un paziente con ematemesi dovrebbe essere eseguito con:,rx apparato digerente con doppio mezzo di contrasto,rx apparato digerente con mezzo di contrasto idrosolubile,rx dell'addome a vuoto,ecografia dell'addome superiore,endoscopia,E,Area Clinica 2016,radiologia e diagnostica
3266,quale delle seguenti affermazioni è vera per la tc del torace:,e' un esame di primo livello,necessita sempre del mezzo di contrasto,necessita di sospensione di eventuali terapie farmacologiche,se effettuata con mezzo di contrasto necessita di verifica della funzione renale ed epatica,e' controindicata in caso di febbre,D,Area Clinica 2016,radiologia e diagnostica
3267,"nel sospetto clinico-radiologico di un carcinoma polmonare, l'esame più indicato è:",ecotomografia con color-doppler,rm,arteriografia,tc,scintigrafia polmonare,D,Area Clinica 2016,radiologia e diagnostica
3268,in base agli studi randomizzati si è stabilito che lo screening mammografico è più utile nel ridurre la mortalità per cancro in donne di età compresa tra:,30-39 anni,40-49 anni,50-69 anni,> 70 anni,nessuna delle altre risposte indicate,C,Area Clinica 2016,radiologia e diagnostica
3269,la rm:,espone il pz a radiazioni ionizzanti,utilizza campi magnetici e onde radio,non è indicata nello studio della prostata,e' controindicata sotto i 12 anni,necessita sempre di esami ematochimici prima dell'esecuzione,B,Area Clinica 2016,radiologia e diagnostica
3270,"nel caso di ematoma muscolare post-traumatico a livello della coscia, quale tecnica di diagnostica per immagini è la più appropriata?",ecotomografia,xerografia,valutazione endoscopica,termografia,studio radiografico convenzionale,A,Area Clinica 2016,radiologia e diagnostica
3271,"nello studio delle fratture ossee, quale delle seguenti tecniche di diagnostica per immagini risulta di prima scelta?",studio radiografico diretto con opportune proiezioni,scintigrafia ossea,rm,tc,ecografia,A,Area Clinica 2016,radiologia e diagnostica
3272,in caso di embolia polmonare l'indagine di imaging più appropriata è:,cavografia superiore,tc spirale,rm,ecocolor-doppler,rx torace,B,Area Clinica 2016,radiologia e diagnostica
3273,quale mezzo di contrasto viene iniettato e.v. nell'esecuzione di una tc?,solfato di bario,gadolinio,iodato idrosolubile,"radiotrasparente (acqua,aria)",metilcellulosa,C,Area Clinica 2016,radiologia e diagnostica
3274,nello studio dell'orecchio medio qual è la metodica d'elezione?,tc dopo mdc ev,rm,esame radiografico,tomografia,tc in alta risoluzione,E,Area Clinica 2016,radiologia e diagnostica
3275,quale delle seguenti cellule umane è più sensibile alle radiazioni?,linfociti,astrociti,epatociti,cellule muscolari,cellule nervose,A,Area Clinica 2016,radiologia e diagnostica
3276,che cos'è la dosimetria?,la stima e la misura della dose assorbita dall'organismo e dalle sue cellule,la valutazione della dose di radiazioni in gradi di provocare danni non stocastici all'individuo,e' una disciplina scarsamente utile,studia la relazione tra unità di dose dei vari tipi di radiazione,valuta la frequenza dei tumori in rapporto alle dosi di radiazione,A,Area Clinica 2016,radiologia e diagnostica
3277,cosa sono gli ultrasuoni?,onde meccaniche,mezzo di trasferimento di energia nello spazio vuoto,quantità elementare di energia,onde elettromagnetiche,onde di radiofrequenza,A,Area Clinica 2016,radiologia e diagnostica
3278,qual è la metodica più comunemente usata per facilitare la puntura percutanea delle vie biliari?,ecografia,rm,tc,colangiografia endovena,ercp,A,Area Clinica 2016,radiologia e diagnostica
3279,qual è la metodica di imaging di prima istanza nello studio della biforcazione carotidea?,angiografia,angio-rm,rm,eco-doppler,tc con mdc,D,Area Clinica 2016,radiologia e diagnostica
3280,la radiosensibilità dei tessuti varia principalmente in funzione:,dell'attività mitotica,dell'ossigenazione,dell'asbestosi,della silicosi,del pannicolo adiposo,A,Area Clinica 2016,radiologia e diagnostica
3281,in caso di sospetta perforazione duodenale quali esami radiologici possono essere utili in urgenza?,rx addome + tubo digerente con mezzo di contrasto idrosolubile,clisma opaco a doppio contrasto,clisma del tenue a doppio contrasto,rx addome + clisma opaco con mezzo di contrasto idrosolubile,rx tubo digerente con bario,A,Area Clinica 2016,radiologia e diagnostica
3282,in caso di osteopenia l'esame radiografico standard:,consente la diagnosi in fase precoce,sostituisce le metodiche mineralo-densitometriche,consente la diagnosi solo in fase tardiva,e' in grado di quantificare la perdita di massa ossea,e' completamente inutile,C,Area Clinica 2016,radiologia e diagnostica
3283,in un paziente con sospetto di embolia polmonare la risonanza magnetica nucleare:,non è indicata nella diagnosi di embolia polmonare,è l'esame più sensibile e specifico nell'individuare un embolo polmonare,può essere utile se eseguita previa somministrazione di mezzo di contrasto (angio-rm),è stata ormai abbandonata nella diagnosi di embolia polmonare,esistono dati contrastanti sulla sua utilità nella diagnosi di embolia polmonare,C,Area Clinica 2016,radiologia e diagnostica
3284,quali delle seguenti tecniche ecografiche non è utilizzata per lo studio dei vasi?,ecotomografia,doppler continuo,color-doppler,ecografia intravascolare,ecotocografia,E,Area Clinica 2016,radiologia e diagnostica
3285,quali sono le principali differenze tra tc ed rm?,non vi è differenza tra tc ed rm,la tc è una metodica multiparametrica che dipende dalla densità,la rm è una metodica multiparametrica e non utilizza radiazioni ionizzanti,in rm non vengono utilizzati mezzi di contrasto,la rm è una metodica monoparametrica,C,Area Clinica 2016,radiologia e diagnostica
3286,gli angiomi epatici si presentano alla valutazione ecografica come :,ipoecogeni,anecogeni,iperecogeni,tenuemente ipoecogeni,isoecogeni,C,Area Clinica 2016,radiologia e diagnostica
3287,i tofi caratterizzano:,l'artropatia psoriasica,la sclerodermia,l'artrite acuta della gotta,l'artropatia cronica della gotta,l'osteoartrosi erosive,D,Area Clinica 2016,radiologia e diagnostica
3288,i vantaggi della rm:,e' un esame monoparametrico,la pluriplanarietà,i bassi costi,i ridotti tempi di esame,non esistono controindicazioni assolute,B,Area Clinica 2016,radiologia e diagnostica
3289,"l'aspetto radiologico tradizionale del torace ""a vetro smerigliato"" e' piu' frequente in",micobatteriosi,pneumoconiosi,micosi,polmonite da haemophilus influenzae,empiema pleurico,B,Area Clinica 2016,radiologia e diagnostica
3290,nel caso di contaminazione interna con iodio 131 l'organo critico è:,tiroide,midollo,fegato,vescica,cuore,A,Area Clinica 2016,radiologia e diagnostica
3291,"in un pz con reperto ecografico di ipertrofia prostatica e psa inferiore a 3 ng/ml ed esplorazione rettale negativa, è necessario eseguire:",tc,biopsie prostatiche nei due lobi,urografia,rmn,nessun accertamento,E,Area Clinica 2016,radiologia e diagnostica
3292,la rm non è dotata di alta specificità nello studio della patologia mammaria:,nella valutazione di multicentricità e multifocalità,nelle cup sindrome,in presenza di protesi mammarie,nello studio delle microcalcificazioni,nel monitoraggio durante terapia neoadiuvante,D,Area Clinica 2016,radiologia e diagnostica
3293,nel sospetto di frattura a legno verde della diafisi tibiale quale tecnica è la più idonea per la valutazione ai fini diagnostici?,ecotomografia,xeroradiografia,rm,tc,studio radiografico convenzionale,E,Area Clinica 2016,radiologia e diagnostica
3294,"nello studio dei surreni, la metodica d'imaging di scelta è:",la rm,la tc,l'ecografia,l'angiografia,l'urografia minutata,B,Area Clinica 2016,radiologia e diagnostica
3295,quale fonte di energia viene utilizzata in ecografia?,radiazioni ionizzanti,onde meccaniche,infrarossi,radiazioni elettromagnetiche,radiazioni gamma,B,Area Clinica 2016,radiologia e diagnostica
3296,in quale tra le sottoindicate epatopatie la diagnostica per immagini è di scarsa o nulla utilità?,epatiti acute,steatosi,cirrosi,ascessi,ipertensione portale,A,Area Clinica 2016,radiologia e diagnostica
3297,quale dei seguenti esami è indicato in un traumatizzato cranico?,rm,tc,tc con m.d.c.,rx cranio,eeg,B,Area Clinica 2016,radiologia e diagnostica
3298,la rm utilizza:,radiofrequenze,radiazioni ionizzanti,ultrasuoni,raggi infra-rossi,raggi x,A,Area Clinica 2016,radiologia e diagnostica
3299,controindicazioni assolute all'rm in patologia cardio-vascolare:,pace-maker,claustrofobia,clips metalliche chirurgiche,punti di sutura metallici post-sternotomia,obesità,A,Area Clinica 2016,radiologia e diagnostica
3300,lo studio elettivo dei menischi si avvale di:,solo rx standard,ecografia,scintigrafia,rx standard + stratigrafia,risonanza magnetica,E,Area Clinica 2016,radiologia e diagnostica
3301,"quale indagine radiologica è più sensibile, specifica, accurata, rapida e non invasiva in pediatria nella diagnosi di trombosi della vena renale:",tc,rm,angio-tc,angiografia,ecografia con ecocolor-doppler,E,Area Clinica 2016,radiologia e diagnostica
3302,qual è la metodica di scelta nell'imaging del varicocele?,ecotomografia colordoppler,tc,flebografia della vena spermatica,arteriografia selettiva dell'arteria ipogastrica,linfografia,A,Area Clinica 2016,radiologia e diagnostica
3303,la stenosi carotidea è studiata in prima istanza con:,angiografia,rx diretta per i tessuti molli,angio-rm,angio-tc,ecocolor-doppler,E,Area Clinica 2016,radiologia e diagnostica
3304,quale tipo di radiazioni si utilizzano in tc?,ultravioletti,ultrasuoni,raggi x,onde elettromagnetiche,infrarossi,C,Area Clinica 2016,radiologia e diagnostica
3305,nel caso di sospetta litiasi delle vie biliari quale tecnica di diagnostica per immagini risulta più idonea per un primo accertamento?,ecografia,ecocolor-doppler,scintigrafia,rm,tc,A,Area Clinica 2016,radiologia e diagnostica
3306,qual è la via principale di eliminazione dall'organismo dei m.d.c. organoiodati:,epatica,renale,cutanea,rettale,salivare,B,Area Clinica 2016,radiologia e diagnostica
3307,nella valutazione di una sospetta neoplasia della prostata quale delle seguenti tecniche di diagnostica per immagini utilizzate per prima?,tc,angiografia,rm,ecotomografia con sonda endorettale,radiogramma dell'addome con infusione di bario,D,Area Clinica 2016,radiologia e diagnostica
3308,quale di queste metodiche non evidenzia in modo diretto il disco intervertabrale,i radiogrammi standard della colonna vertebrale,tc con mdc,tc basale,rm con immagini t1 pesate,rm con immagini t2 pesate,A,Area Clinica 2016,radiologia e diagnostica
3309,"in una radiografia a-p del torace, il seno costofrenico è situato:",nello spazio retrocardiaco,tra le coste e lo sterno,tra la trachea e l'arco polmonare,"alla base del polmone, all'estremo laterale",non esiste,D,Area Clinica 2016,radiologia e diagnostica
3310,in quali di questi casi è controindicato l'uso del mdc per us?,grave insufficienza epatica,grave insufficienza renale,grave insufficienza respiratoria,patologie cardio vascolari,patologie neurologiche,D,Area Clinica 2016,radiologia e diagnostica
3311,qual è la prima fase dell'azione diretta delle radiazioni sui tessuti viventi?,eccitazione e/o ionizzazione molecolare,cessione di calore,distruzione cellulare,liberazione di composti tossici,reazioni ossidoriduttive,A,Area Clinica 2016,radiologia e diagnostica
3312,quali mezzi di contrasto vengono utilizzati in radiologia gastroenterologica?,"baritati gassosi per il canale alimentare, iodati ed organo specifici per la colecisti e le vie biliari",mezzo di contrasto iodati sono gli unici mezzi di contrasto utilizzati per lo studio dell'apparato gastro-enterico,l'aria presente nel canale alimentare rappresenta un contrasto naturale sufficiente,la somministrazione di mezzo di contrasto a base di solfato di bario è sufficiente per lo studio dell'apparato gastro-enterico,la somministrazione di mezzo di contrasto a base di cloruro di bario è indicata per lo studio del canale alimentare,A,Area Clinica 2016,radiologia e diagnostica
3313,quali delle seguenti strutture separano le fosse nasali dal cavo orale,il palato molle,nessuna,il clivus,il palato molle ed il palato duro,il palato duro,D,Area Clinica 2016,radiologia e diagnostica
3314,la flebografia è un esame radiologico che studia:,le arterie,le vene,le articolazioni,il cuore destro,il cuore sinistro,B,Area Clinica 2016,radiologia e diagnostica
3315,il broncogramma aereo e',un segno patognomonico della malattia delle membrane ialine,un reperto normale del torace,"la visualizzazione dell'albero bronchiale fino alle sue diramazioni periferiche, disegnate dal contenuto di aria che risalta nel contesto del parenchima polmonare patologicamente piu' opaco",una broncopatia con doppio contrasto,il disegno bronchiale nelle bronchiectasie,C,Area Clinica 2016,radiologia e diagnostica
3316,la presenza di echi di debole intensita' in sospensione all'interno di una struttura anecogena cosa ti suggerisce,una struttura solida,una cisti semplice,un fluido corpuscolato,un cono d'ombra,"un artefatto ""a coda di cometa""",C,Area Clinica 2016,radiologia e diagnostica
3317,in presenza di un sospetto angioma all'ecografia epatica quale esame di secondo livello eseguireste ?,angiografia,rm,ecocolor-doppler,rx addome con mdc,biopsia tc guidata,B,Area Clinica 2016,radiologia e diagnostica
3318,per fare diagnosi di idronefrosi è sufficiente:,rm,tc,urografia,ecografia,rx diretta renale,D,Area Clinica 2016,radiologia e diagnostica
3319,quale è il significato dell'acronimo pet ?,tomografia elettromagnetica positronica,tomografia elicoidale positronica,tomografia ad emissione di positroni,tomografia ad emissione di protoni,tomografia ad emissione di elettro-positroni,C,Area Clinica 2016,radiologia e diagnostica
3320,in un pz con ictus cerebrale acuto il primo esame da eseguire è:,angiografia cerebrale,rx del cranio,tc,elettroencefalogramma,rm,C,Area Clinica 2016,radiologia e diagnostica
3321,per la colonna vertebrale la risonanza magnetica rappresenta la metodica di elezione per lo studio di:,il midollo spinale e le sue radici nervose,la componente ossea vertebrale,la vascolarizzazione midollare,lo studio funzionale dinamico della colonna,la distinzione delle &#8220;protrusioni&#8221;calcifiche/ossee da quelle discali/molli,A,Area Clinica 2016,radiologia e diagnostica
3322,per studiare il profilo dell'esofago si utilizza :,rx con pasto baritato,scintigrafia con tecnezio,rx torace,ecografia,rx addome diretto,A,Area Clinica 2016,radiologia e diagnostica
3323,"l'urografia endovenosa è controindicata nelle seguenti patologie, eccetto:",nefriti acute,cardiopatia grave,iperazotemia,insufficienza epatica grave,diabete insipido,E,Area Clinica 2016,radiologia e diagnostica
3324,quale dei seguenti non è un segno patognomonico dell'asbestosi polmonare ?,placche pleuriche,fini aspetti reticolari basali,quadro reticolo- nodulare diffuso,bronchiectasie,versamento pleurico,D,Area Clinica 2016,radiologia e diagnostica
3325,qual è l'esame di i istanza nel sospetto di un tumore midollare spinale?,tc,rm,rx convenzionale,mielografia,scintigrafia,B,Area Clinica 2016,radiologia e diagnostica
3326,nell'osteoporosi,"la massa ossea è diminuita, con riduzione del contenuto minerale della matrice ossea residua",la massa ossea è conservata,"la massa ossea è diminuita,con normale contenuto minerale dalla matrice ossea residua",la massa ossea è aumentata,si verifica riassorbimento di porzioni più o meno estese,A,Area Clinica 2016,radiologia e diagnostica
3327,quali tipi radiologici di calcoli biliari esistono:,solo radiopachi,solo radiotrasparenti,solo misti,"radiopachi, radiotrasparenti e misti",radiopachi e misti,D,Area Clinica 2016,radiologia e diagnostica
3328,qual è la tecnica radiologica più frequentemente usata nella valutazione di sospette fratture facciali quando l'informazione ottenuta attraverso i radiogrammi standard è insufficiente?,ecografia,tc a strato sottile,rm,zonografia facciale,stereoradiografia,B,Area Clinica 2016,radiologia e diagnostica
3329,sul radiogramma postero-anteriore del torace il versamento pleurico libero si dispone:,a margine superiore convesso verso l'alto,a margine superiore concavo verso l'alto,a margine superiore orizzontale,tutte le risposte sono esatte,tutte le risposte sono errate,B,Area Clinica 2016,radiologia e diagnostica
3330,l'esame ecografico della spalla è utile nella patologia scapolo-omerale per lo studio di:,cuffia dei rotatori,cercine glenoideo,legamento coraco-acromiale,capsula articolare,legamento gleno-omerale,A,Area Clinica 2016,radiologia e diagnostica
3331,"nello studio della pneumopatia interstiziali, l'indagine più accurata è:",radiologia convenzionale,ecografia,tc,rm,angiografia,C,Area Clinica 2016,radiologia e diagnostica
3332,"nella valutazione della patologia flogistica polmonare, tipo broncopolmonite, quali tecniche di diagnostica per immagini risultano le più appropriate?",studio radiografico convenzionale seguito da tc,ecografia standard seguita da ecocolor-doppler,angiografia selettiva dell'arteria polmonare seguita da tc,rm seguita da angiografia polmonare,tc con ricostruzioni 3d,A,Area Clinica 2016,radiologia e diagnostica
3333,"sul radiogramma standard del torace, nella proiezione postero-anteriore, l'arco cardiaco inferiore di destra corrisponde",al contorno dell'atrio sinistro,all'infundibolo dell'arteria polmonare,al contorno esterno del ventricolo sinistro,al contorno esterno dell'atrio destro,alla camera di afflusso del ventricolo destro,D,Area Clinica 2016,radiologia e diagnostica
3334,nella diagnosi di scialoadeniti acute o croniche l'esame ecografico è:,di prima scelta,di seconda scelta insieme alla scialografia,di seconda scelta insieme al radiogramma,di ultima scelta,non si esegue mai un'ecografia delle ghiandole salivari,A,Area Clinica 2016,radiologia e diagnostica
3335,per la ricerca di metastasi polmonari l'indagine più accurata è:,tc,rm,angiografia,ecografia,rx torace 2pr,A,Area Clinica 2016,radiologia e diagnostica
3336,il m.d.c. impiegato in rm è costituito da:,ioduro+dtpa,nh3+dtpa,in rm non esiste nessun m.d.c.,gadolinio+dtpa,ioduro+ nh3,D,Area Clinica 2016,radiologia e diagnostica
